domainID,siteID,plotID,trapID,collectDate,processingDate,identifiedDate,sampleID,individualID,specimenSource,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,identifiedBy,recordedBy,remarks,duplicateIndividualIDQF,individualCount,sampleType
D01,BART,BART_031,S,9/18/2014,9/19/2014,10/8/2014,BART_031.S.20140918.OC.01,NEON.BET.D01.001052,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0,1,other carabid
D01,BART,BART_031,S,9/18/2014,9/19/2014,10/7/2014,BART_031.S.20140918.OC.01,NEON.BET.D01.000947,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0,1,other carabid
D01,BART,BART_031,E,9/18/2014,9/19/2014,10/9/2014,BART_031.E.20140918.OC.01,NEON.BET.D01.001348,vial of pooled individuals,CYMNEG,Cymindis neglecta,species,,Haldeman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,1,other carabid
D01,BART,BART_031,S,9/18/2014,9/19/2014,10/14/2014,BART_031.S.20140918.OC.01,NEON.BET.D01.001419,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,2,1,other carabid
D01,HARV,HARV_001,E,5/20/2014,5/21/2014,10/8/2014,HARV_001.E.20140520.OC.01,NEON.BET.D01.001010,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_022,W,5/20/2014,5/21/2014,9/30/2014,HARV_022.W.20140520.OC.01,NEON.BET.D01.000517,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_022,N,5/20/2014,5/21/2014,10/8/2014,HARV_022.N.20140520.OC.01,NEON.BET.D01.000993,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_022,W,5/20/2014,5/21/2014,9/29/2014,HARV_022.W.20140520.OC.01,NEON.BET.D01.000491,vial of pooled individuals,NOTAEN,Notiophilus aeneus,species,,Herbst,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_022,N,5/20/2014,5/21/2014,10/1/2014,HARV_022.N.20140520.OC.01,NEON.BET.D01.000649,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_022,N,5/20/2014,5/21/2014,10/3/2014,HARV_022.N.20140520.OC.01,NEON.BET.D01.000966,vial of pooled individuals,PTEMUT2,Pterostichus mutus,species,,Say,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_022,N,5/20/2014,5/21/2014,10/8/2014,HARV_022.N.20140520.OC.01,NEON.BET.D01.001028,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_022,E,5/20/2014,5/21/2014,9/29/2014,HARV_022.E.20140520.OC.01,NEON.BET.D01.000473,vial of pooled individuals,SPHCAN1,Sphaeroderus canadensis canadensis,subspecies,,Chaudoir,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_022,N,5/20/2014,5/21/2014,10/8/2014,HARV_022.N.20140520.OC.01,NEON.BET.D01.001011,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_021,S,5/20/2014,5/21/2014,10/8/2014,HARV_021.S.20140520.OC.01,NEON.BET.D01.000999,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,N,5/20/2014,5/21/2014,10/1/2014,HARV_014.N.20140520.OC.01,NEON.BET.D01.000656,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,S,5/20/2014,5/21/2014,10/1/2014,HARV_014.S.20140520.OC.01,NEON.BET.D01.000658,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,S,5/20/2014,5/21/2014,10/8/2014,HARV_014.S.20140520.OC.01,NEON.BET.D01.000988,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,E,5/20/2014,5/21/2014,9/30/2014,HARV_014.E.20140520.OC.01,NEON.BET.D01.000518,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,N,5/20/2014,5/21/2014,10/1/2014,HARV_014.N.20140520.OC.01,NEON.BET.D01.000711,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,S,5/20/2014,5/21/2014,9/30/2014,HARV_014.S.20140520.OC.01,NEON.BET.D01.000519,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,W,5/20/2014,5/21/2014,10/1/2014,HARV_014.W.20140520.OC.01,NEON.BET.D01.000645,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,W,5/20/2014,5/21/2014,10/8/2014,HARV_014.W.20140520.OC.01,NEON.BET.D01.001076,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,S,5/20/2014,5/21/2014,10/8/2014,HARV_014.S.20140520.OC.01,NEON.BET.D01.001054,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,W,5/20/2014,5/21/2014,10/1/2014,HARV_014.W.20140520.OC.01,NEON.BET.D01.000635,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,W,5/20/2014,5/21/2014,10/1/2014,HARV_014.W.20140520.OC.01,NEON.BET.D01.000636,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,N,5/20/2014,5/21/2014,9/30/2014,HARV_014.N.20140520.OC.01,NEON.BET.D01.000529,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,W,5/20/2014,5/21/2014,10/8/2014,HARV_014.W.20140520.OC.01,NEON.BET.D01.001203,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,S,5/20/2014,5/21/2014,9/30/2014,HARV_014.S.20140520.OC.01,NEON.BET.D01.000523,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,N,5/20/2014,5/21/2014,10/8/2014,HARV_014.N.20140520.OC.01,NEON.BET.D01.001021,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,N,5/20/2014,5/21/2014,9/30/2014,HARV_014.N.20140520.OC.01,NEON.BET.D01.000524,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,N,5/20/2014,5/21/2014,10/8/2014,HARV_014.N.20140520.OC.01,NEON.BET.D01.001012,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_014,W,5/20/2014,5/21/2014,10/8/2014,HARV_014.W.20140520.OC.01,NEON.BET.D01.001059,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_013,E,5/20/2014,5/21/2014,10/9/2014,HARV_013.E.20140520.OC.01,NEON.BET.D01.001375,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_013,N,5/20/2014,5/21/2014,9/30/2014,HARV_013.N.20140520.OC.01,NEON.BET.D01.000553,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_013,N,5/20/2014,5/21/2014,10/8/2014,HARV_013.N.20140520.OC.01,NEON.BET.D01.001056,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_013,W,5/20/2014,5/21/2014,10/8/2014,HARV_013.W.20140520.OC.01,NEON.BET.D01.001057,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_013,S,5/20/2014,5/21/2014,9/30/2014,HARV_013.S.20140520.OC.01,NEON.BET.D01.000547,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_013,E,5/20/2014,5/21/2014,10/8/2014,HARV_013.E.20140520.OC.01,NEON.BET.D01.001036,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0,1,other carabid
D01,HARV,HARV_013,S,5/20/2014,5/21/2014,9/30/2014,HARV_013.S.20140520.OC.01,NEON.BET.D01.000551,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_013,E,5/20/2014,5/21/2014,10/1/2014,HARV_013.E.20140520.OC.01,NEON.BET.D01.000675,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_013,W,5/20/2014,5/21/2014,10/1/2014,HARV_013.W.20140520.OC.01,NEON.BET.D01.000668,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_013,S,5/20/2014,5/21/2014,10/1/2014,HARV_013.S.20140520.OC.01,NEON.BET.D01.000664,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_013,E,5/20/2014,5/21/2014,10/1/2014,HARV_013.E.20140520.OC.01,NEON.BET.D01.000669,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_013,E,5/20/2014,5/21/2014,10/1/2014,HARV_013.E.20140520.OC.01,NEON.BET.D01.000671,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,1,1,other carabid
D01,HARV,HARV_010,S,5/20/2014,5/21/2014,10/1/2014,HARV_010.S.20140520.OC.01,NEON.BET.D01.000654,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_010,E,5/20/2014,5/21/2014,10/1/2014,HARV_010.E.20140520.OC.01,NEON.BET.D01.000660,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_010,E,5/20/2014,5/21/2014,10/1/2014,HARV_010.E.20140520.OC.01,NEON.BET.D01.000659,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_010,E,5/20/2014,5/21/2014,10/1/2014,HARV_010.E.20140520.OC.01,NEON.BET.D01.000661,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_010,N,5/20/2014,5/21/2014,9/29/2014,HARV_010.N.20140520.OC.01,NEON.BET.D01.000509,vial of pooled individuals,CARSER,Carabus serratus,species,,Say,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_010,E,5/20/2014,5/21/2014,9/30/2014,HARV_010.E.20140520.OC.01,NEON.BET.D01.000543,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_010,N,5/20/2014,5/21/2014,10/1/2014,HARV_010.N.20140520.OC.01,NEON.BET.D01.000667,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_010,N,5/20/2014,5/21/2014,10/1/2014,HARV_010.N.20140520.OC.01,NEON.BET.D01.000665,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_010,N,5/20/2014,5/21/2014,10/1/2014,HARV_010.N.20140520.OC.01,NEON.BET.D01.000663,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_010,N,5/20/2014,5/21/2014,10/1/2014,HARV_010.N.20140520.OC.01,NEON.BET.D01.000666,vial of pooled individuals,CARGOR,Carabus goryi,species,,Dejean,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,HARV,HARV_006,E,5/20/2014,5/21/2014,9/29/2014,HARV_006.E.20140520.OC.01,NEON.BET.D01.000508,vial of pooled individuals,CARSER,Carabus serratus,species,,Say,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
